"","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","Albendazole","All_4_Pools","Ancitabine","Aspirin","Atrazine","BetaEstradiol","BisphenolA","BLANK","Bortezomib","Chloroquine","Control","Daidzein","Dexamethasone","Diethylstilbestrol","Dimephentioate","Diuron","Erlotinib","Gefitinib","Genistein","Glyphosate","Hydrocortisone","Ibuprofen","Lapatinib","Mebendazole","NVP-BEZ235","Octylmethoxycinnamate","Phthalate","PoolBatch1","PoolBatch2","Prednisolone","Quercetin","Rapamycin","Tamoxifen","PoolBatch3","PoolBatch4","Thiram","TrichostatinA","Vinblastine","Vincristine","Vorinostat","Wortmannin"
"3109",401.71932887156,401.642841714633,401.874198760854,365.325075697232,302.565950466738,407.057948075118,47,0,10,0,1,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,2,1,0,3,2,0,2,0,7,8,0,0,0,1,0,0,0,0,1,0,0,2
"3110",401.761686709794,401.760587545476,401.762227606311,783.852937134602,774.486770071556,793.551734513494,19,0,1,0,0,0,0,0,4,1,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,1
"3111",401.766724548512,401.760854422467,401.887738218717,1266.32458356425,1262.78609119415,1269.40240228888,197,3,10,3,3,3,3,3,25,3,2,22,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,7,8,3,3,3,2,8,7,2,2,3,3,3,3
"3112",401.884396477423,401.876534202702,401.946323501652,1024.8150733024,1021.13544449182,1028.32796757779,34,0,0,0,1,0,0,0,13,0,0,4,0,0,1,0,1,0,0,0,2,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,2,1
"3113",402.106723519325,402.006455525135,402.125649074207,35.9566238002481,22.0119667736352,38.4853800511259,176,3,10,3,3,3,3,3,0,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,0,2
"3114",402.213331634396,402.209157071504,402.220193040099,398.68557491983,394.114743873397,401.961429214018,85,3,10,1,0,1,2,2,0,0,2,12,0,0,0,3,1,0,0,2,0,1,2,0,5,3,1,0,7,0,0,2,3,1,8,8,2,0,3,0,0,0
"3115",402.23391036101,402.233557893765,402.235323886425,453.813868054101,450.754057550817,456.518238081355,70,0,5,0,1,0,1,1,17,1,1,3,1,2,1,2,0,0,2,3,0,1,1,0,6,1,0,0,0,2,1,0,1,0,4,8,0,1,3,0,0,0
"3116",402.201272232973,402.094209739641,402.233505831099,110.240672943835,95.7595302417479,138.490005816792,68,0,10,1,0,2,3,0,0,2,1,6,2,1,1,0,2,0,0,0,0,1,0,3,6,0,3,1,7,0,0,1,2,1,0,8,1,0,0,1,0,2
"3117",402.357912512962,402.356190782281,402.358122136372,1079.26770040137,1070.4435527377,1088.38190074048,160,2,8,3,2,3,1,2,12,2,2,21,3,2,3,3,3,2,2,2,3,3,2,2,12,3,3,3,8,6,2,3,3,2,7,7,2,2,2,2,2,3
"3118",402.289694789781,402.249811241365,402.295608655067,601.193508808489,593.515929156465,631.716529367272,110,3,10,0,0,0,3,3,15,3,3,13,0,3,0,2,3,0,3,3,0,3,3,0,7,3,0,1,0,0,0,3,3,1,8,8,0,0,3,0,0,0
"3119",402.357926192629,402.241946385947,402.358461839216,1113.82914760237,1108.48390046397,1149.01689596359,112,1,1,0,0,1,3,3,24,3,3,13,1,2,1,2,2,1,3,3,2,1,2,0,7,2,1,1,1,0,0,2,2,2,3,5,0,1,3,1,3,0
"3120",402.321984823378,402.281062156529,402.329627057973,810.566386907634,776.581204785764,816.137011343454,95,2,0,2,2,1,0,2,9,0,2,10,3,3,1,1,1,3,2,0,2,1,1,2,9,2,1,2,2,8,2,2,2,0,5,2,1,3,2,1,0,1
"3121",402.705365553198,402.704823093757,402.706319394794,107.71908048278,100.784962217659,112.378310511802,9,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"3122",402.821563368486,402.820761347244,402.822231630184,1029.72921842289,1028.98437575472,1030.54809875876,149,2,6,2,2,1,2,2,23,2,2,18,2,2,2,3,2,2,2,2,3,3,2,2,10,2,2,2,5,5,2,3,3,2,6,5,2,2,2,2,3,2
"3123",402.766366669312,402.762852361153,402.822493713477,1267.21493647714,1263.82880679145,1288.67014171364,112,1,8,2,2,0,1,1,12,2,0,11,1,1,1,1,2,3,0,2,2,2,2,1,11,3,1,1,4,8,3,2,2,1,1,2,3,2,3,3,2,2
"3124",403.012877941051,402.890139254485,403.131845086954,34.4705250920734,16.3971317863952,52.6221479223512,171,3,2,3,2,3,3,3,22,3,3,23,3,3,2,3,3,3,1,3,3,3,3,0,12,2,3,3,8,8,3,3,3,3,8,1,3,3,1,3,1,3
"3125",403.151299767663,403.130986377422,403.227148902009,711.048562994082,672.552474593024,713.804921350551,125,0,8,1,1,3,3,0,23,2,0,15,2,0,3,0,2,3,0,1,3,1,0,1,11,1,2,3,4,8,3,2,2,1,0,5,1,2,2,3,0,3
"3126",403.215790820072,403.191653700697,403.254408998341,398.027602270313,368.642726142093,401.89978563875,39,2,6,0,1,0,1,0,0,0,0,9,1,0,1,1,0,1,0,1,0,0,0,0,3,1,0,0,0,3,0,1,1,0,2,0,0,0,2,0,0,2
"3127",403.212781870242,403.139037434335,403.256267501481,641.263259216928,626.596942048752,668.334701544329,15,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
"3128",403.233352086482,403.229963834908,403.348368481283,790.110695631227,788.406599024157,817.400947890217,213,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"3129",403.360819486154,403.232618296788,403.361805076572,1081.33874336842,1069.96585414191,1097.18321162828,171,3,10,3,3,3,2,2,7,1,2,22,3,3,3,3,3,3,2,3,3,3,3,3,13,3,3,3,8,8,2,2,3,3,8,7,3,3,2,3,1,3
"3130",403.355794044623,403.291651294143,403.361411112754,1114.49077004576,1110.00718156661,1118.17810261107,66,0,0,0,0,0,1,3,19,2,2,7,1,1,0,2,1,0,3,1,1,1,0,0,5,1,1,0,1,0,0,2,1,1,0,4,0,1,2,0,2,0
"3131",403.376943461501,403.372653757534,403.378158876103,878.826367913288,877.591278530304,881.67857168041,73,0,0,0,0,1,1,3,21,1,3,8,1,2,0,3,0,0,3,3,0,2,1,0,4,1,1,0,1,0,0,3,1,1,2,1,0,1,1,0,3,0
"3132",403.297292438903,403.259269070522,403.298629458688,600.421002008684,592.688077973403,601.119422316314,40,0,0,0,0,0,3,0,6,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,2,0,0,8,0,0,3,0,0,0
"3133",403.177200055974,403.138280605813,403.193636822175,39.2791419244323,34.5681651576239,65.091889331308,29,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,3,1,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0
"3134",403.698342213712,403.697753956257,403.716550791412,324.708023902342,312.682117193866,331.939273178618,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3135",403.825844096576,403.817532141492,403.873176106676,1026.71386371586,1021.83794879078,1028.90433847365,135,2,4,1,2,2,2,2,25,2,2,16,2,2,2,2,0,1,2,2,2,3,2,2,9,2,3,2,4,3,2,3,2,2,6,4,2,2,2,0,3,2
"3136",403.76957302375,403.760669793303,403.877925747116,1266.49496669387,1262.97115883054,1289.42714450327,123,1,6,2,3,0,0,2,14,3,0,13,2,3,2,1,3,2,1,2,2,1,3,1,10,2,2,2,5,8,1,2,3,0,5,4,2,2,3,2,1,2
"3137",404.029107765281,404.00968975736,404.233016897369,42.9478376421883,23.4974827648914,52.7136426285962,175,3,10,3,3,3,2,3,4,1,3,24,3,3,3,3,3,3,3,3,3,1,3,3,15,3,3,3,8,8,3,3,3,3,8,8,2,3,3,3,0,3
"3138",404.225902341273,404.216205754668,404.248698895653,731.196886923744,725.888250818412,758.648886304626,162,3,9,2,3,3,3,3,13,3,2,19,3,1,3,2,3,3,1,2,2,2,3,3,14,2,3,3,7,8,1,3,2,3,6,8,1,2,3,2,0,3
"3139",404.22834872411,404.228007890524,404.228582231173,1149.35363413946,1144.55653909365,1154.67229097214,75,1,5,0,0,2,0,2,15,2,1,11,0,1,0,2,0,0,2,1,0,0,2,0,4,1,1,1,4,2,0,0,1,0,4,5,1,1,1,0,2,0
"3140",404.137156525571,404.130101068948,404.223364705435,429.8503298433,397.27942571258,433.158932734245,38,0,0,0,0,0,3,0,0,2,0,6,0,0,1,0,3,1,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,8,0,0,2,0,0,0
"3141",404.239054624142,404.238110641676,404.247641076972,597.999241797704,593.969238773988,598.112700464642,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"3142",404.35269643353,404.32565336546,404.370914047322,840.584943045407,837.493292981668,844.40780800689,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"3143",404.257171027232,404.233863073811,404.297802195608,789.278882646094,786.578062906624,791.487121711332,182,2,9,3,3,1,3,2,22,3,3,20,2,3,3,3,3,3,2,3,3,2,3,3,13,2,2,3,6,8,3,3,3,3,8,7,3,3,3,3,3,2
"3144",404.325482214214,404.248985455287,404.365044908369,1102.4633096591,1069.37818309761,1108.48390046397,185,3,9,3,3,2,3,2,19,2,2,18,3,2,3,2,3,2,2,3,3,2,3,2,14,3,2,3,8,7,2,2,2,2,7,8,2,3,2,2,3,3
"3145",404.525605300612,404.525549198534,404.526472089547,224.611074759969,223.939621499965,232.038115397144,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3146",404.682027308749,404.681932597169,404.682146499708,325.617976764077,320.236950949253,327.022104351097,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3147",404.81695647023,404.815367293647,404.817426812877,1029.85949269582,1028.71624143765,1030.55480471626,202,3,10,3,3,2,3,3,25,3,3,24,3,3,2,3,3,3,3,3,3,3,3,2,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"3148",404.816995094367,404.815524469223,404.81716502036,1288.49363069888,1287.26122851525,1289.93999890728,140,2,7,2,2,2,1,2,18,2,2,15,2,1,2,3,2,1,2,2,3,2,2,2,11,2,2,3,6,5,2,2,2,2,5,7,2,3,2,1,1,3
"3149",404.788206461129,404.788064676952,404.788348717503,1124.96347564132,1121.24295381665,1128.0965596441,45,0,2,1,0,1,0,1,6,0,0,2,2,2,1,1,1,2,0,0,2,0,0,2,0,1,1,0,2,3,0,1,2,1,3,1,1,0,0,2,1,0
"3150",405.008895206823,404.998119707492,405.014579668203,48.3502613643975,32.0998627648914,53.3407152142932,175,3,10,3,3,3,3,3,0,2,3,24,3,3,3,3,3,3,3,3,3,3,3,3,14,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,0,3
"3151",405.010218715358,405.008550487904,405.010412531099,130.752910478296,90.6684578647658,162.134577548211,131,3,10,2,3,2,2,3,0,0,3,15,0,2,2,3,1,3,1,2,2,0,3,3,14,3,0,1,5,8,3,2,2,2,7,8,3,2,3,3,0,0
"3152",405.184645830844,405.134579090849,405.229593607041,702.914397291854,694.497088473455,734.199603739864,114,0,7,3,0,1,2,2,24,3,0,11,2,3,0,1,3,0,3,3,0,3,1,0,6,1,2,2,3,0,0,3,1,1,4,8,1,0,1,0,3,1
"3153",405.226937706027,405.225757139169,405.228348348022,644.28196967028,640.494087521418,644.934302553357,14,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3154",405.347562270527,405.299086144326,405.355559419825,836.94302065759,809.868835091826,838.965774314971,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"3155",405.323328077494,405.285539263179,405.357891745643,1115.49485563987,1095.82611707355,1124.36012264412,160,3,8,2,3,2,3,2,19,3,3,22,1,1,2,2,2,1,3,3,1,3,3,1,15,2,2,3,6,5,3,2,1,2,5,7,2,3,3,1,2,3
"3156",405.246070278161,405.209436399416,405.258340639392,563.433655951978,558.123863988671,599.873193183234,142,0,10,3,2,3,3,0,15,3,0,16,3,0,3,0,3,2,0,0,3,2,0,2,10,0,3,3,7,8,3,3,1,3,0,8,3,2,3,2,0,3
"3157",405.261487163203,405.258850615387,405.264937977105,1237.95238548625,1235.76347373727,1241.2114867053,80,2,5,2,1,1,2,1,2,1,1,10,1,2,1,2,1,1,1,1,1,2,1,1,7,2,0,2,3,4,1,2,1,1,3,5,1,1,1,1,0,2
"3158",405.264626544512,405.260436075453,405.295142936565,759.471012586888,747.452964678266,772.125122444665,40,0,3,1,1,1,1,0,4,2,0,2,0,0,0,2,1,0,0,1,0,3,1,0,2,0,0,2,2,1,0,1,1,0,0,4,0,1,1,0,0,2
"3159",405.573296336453,405.572896331502,405.573512916764,176.102323313232,156.238160866796,199.296110595342,16,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,3,0,0,0
"3160",405.73076734948,405.730363365269,405.731288228071,727.058390505646,725.409250907366,728.303814275136,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,1
"3161",405.788194467314,405.747390613413,405.867995212677,1261.37671595598,1255.84015486571,1285.95552631766,117,2,7,0,3,2,1,0,20,2,1,15,3,0,1,2,1,3,1,3,1,2,2,2,10,1,2,1,4,2,3,1,1,2,4,2,2,2,2,2,2,0
"3162",405.818930864884,405.816659784871,405.820960516052,1029.3549274501,1028.16023143832,1030.38802423399,81,2,3,1,1,0,1,3,4,1,2,10,1,0,1,2,2,0,3,1,1,2,1,0,7,1,0,3,4,4,1,2,1,0,4,6,1,2,1,0,1,1
"3163",405.780310108972,405.776710513756,405.787545240817,1118.01299450107,1117.11354547612,1122.0357408708,15,0,0,0,0,0,0,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,1,0,0,1,0,0
"3164",406.022503890942,406.012311793475,406.175547734906,48.8395633276306,26.9188787444127,56.7853943458516,175,3,10,3,3,3,3,3,0,3,3,24,2,3,3,3,3,3,3,3,3,3,3,3,14,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,0,3
"3165",406.244434449572,406.243984545728,406.244645953393,1147.07554510457,1141.514759942,1154.47015919203,111,3,3,2,2,2,3,1,22,2,1,12,3,3,3,2,1,1,2,3,2,2,1,1,7,2,2,2,2,4,1,0,2,1,4,0,0,2,0,0,3,2
"3166",406.013742981864,406.013233993051,406.175410589596,122.918578376345,92.3006251425891,153.953664705048,67,3,8,0,3,1,2,0,0,0,2,9,0,0,2,2,1,3,0,0,1,0,3,0,8,0,0,0,0,8,2,0,0,0,0,0,0,3,3,3,0,0
"3167",406.353358893419,406.281523089835,406.371051084152,1113.78711374137,1110.43084115856,1117.04593642847,186,3,10,3,3,3,3,3,21,3,3,24,1,2,3,2,3,3,3,3,3,3,3,3,13,3,2,3,8,7,3,2,2,3,6,7,2,3,3,2,3,3
"3168",406.313416236213,406.138327413966,406.324643131462,758.43379415528,729.630621315636,773.467824378933,66,1,0,1,1,1,3,1,7,2,1,10,1,1,1,0,3,1,0,1,0,2,0,0,4,0,1,2,0,3,1,3,3,0,0,7,0,0,2,1,0,1
"3169",406.239407096868,406.217136214861,406.258426242648,600.888887051374,596.201860113621,606.358629292665,32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,8,0,0,3,0,0,0
"3170",406.31073643537,406.288195250842,406.329627579049,1255.01987902832,1244.70264528333,1263.12791907227,15,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2
"3171",406.386703177593,406.304511446056,406.389554690175,842.733774798237,814.580515055735,846.177702683517,206,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"3172",406.545771313975,406.545421379138,406.547853120166,307.998062880476,300.142743729133,326.109798488581,29,0,4,3,0,2,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,1
"3173",406.801875811832,406.79673869713,406.809612600183,1028.26242394473,1026.95148128859,1029.75556933372,187,3,8,3,3,3,3,3,24,3,3,19,2,2,3,2,3,3,3,3,2,3,3,3,13,3,3,3,7,8,3,3,2,3,6,8,3,3,3,3,3,3
"3174",406.760232713766,406.74798988199,406.795289119999,1265.38638482298,1253.95488387788,1290.38138338349,202,3,10,3,3,3,3,3,25,2,2,22,3,3,2,3,3,3,2,3,3,3,3,3,15,2,3,2,7,7,3,2,3,2,7,8,3,3,3,3,3,3
"3175",407.019482826416,407.019176893043,407.02035266109,404.030219382214,401.411779412017,406.928879979902,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3176",407.156641381693,407.009820914018,407.173579572121,36.6618791791561,19.2186079648914,54.9618706382836,167,3,10,3,3,2,1,3,0,3,3,22,3,3,3,3,3,3,3,3,3,3,3,2,15,3,2,3,8,8,3,3,2,2,8,8,3,2,3,3,0,3
"3177",407.014439726518,407.014277113555,407.166287306969,109.245231963613,84.885864656363,137.372467594504,32,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,1,1,1,0,5,0,0,0,0,6,2,0,0,0,0,0,0,1,1,3,0,2
"3178",407.221350018531,407.031790626106,407.236164917044,614.132094587058,598.127255521089,644.04132779491,33,0,0,0,0,0,1,0,4,2,0,0,0,3,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,5,7,0,0,3,0,0,0
"3179",407.126059293051,407.10907469258,407.208030401115,704.778031295671,689.517444837664,711.475109244313,17,0,0,2,0,0,1,0,5,2,0,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3180",407.191017459006,407.116725797691,407.222487738749,321.73316886445,303.890096102802,336.977323867812,12,0,0,1,0,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3181",407.301170554866,407.282026661009,407.351395301919,1098.79830443174,1095.88342138531,1126.69294990532,149,2,8,1,2,3,2,2,21,3,3,20,2,1,2,2,1,1,3,2,2,2,3,2,10,2,1,3,7,3,2,2,2,2,6,7,2,2,1,1,3,3
"3182",407.198635232251,407.189684849163,407.305562258059,732.19280216125,728.137242498945,739.387600687357,27,2,0,0,0,2,1,0,5,3,3,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"3183",407.384628596787,407.364282060661,407.392211324774,842.504375557924,839.990003746413,860.260379750801,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"3184",407.299201349598,407.286500688213,407.317414374608,799.272738280438,796.941781781084,806.906636729597,197,3,10,3,3,3,3,2,25,3,3,23,3,3,2,3,3,2,3,3,3,3,3,3,13,3,3,3,8,7,3,3,3,3,8,8,3,3,2,3,3,3
"3185",407.755381381315,407.755007867802,407.766114639355,1129.25574913385,1123.20505871092,1132.74696368613,165,3,7,3,2,3,2,1,23,3,1,18,3,3,2,3,2,3,2,3,2,3,3,3,11,3,3,0,5,7,3,2,3,3,8,6,2,1,3,3,3,1
"3186",407.752957404328,407.747749972826,407.868592027795,1266.54595648371,1263.27036700178,1270.52902911745,113,2,8,3,2,2,3,3,4,0,2,17,2,1,2,3,1,3,1,2,2,1,3,2,9,1,0,2,3,5,3,3,0,1,4,5,2,1,3,1,0,1
"3187",407.851075581277,407.850878825404,407.851379785046,316.366505365289,303.745149386321,330.122855503025,25,0,3,0,0,1,1,0,0,0,0,4,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0
"3188",407.886216711449,407.804796340526,407.906586274124,1030.87900959546,1020.00339145707,1033.35908137826,109,2,8,2,2,2,1,2,1,0,2,11,1,3,2,3,2,3,1,2,3,0,2,3,11,2,0,2,4,7,3,3,2,0,5,6,2,1,1,2,0,0
"3189",407.996513951392,407.850709520204,408.000214408738,135.609040888785,90.4978134636801,167.156779056795,102,3,10,2,0,3,1,3,0,2,3,11,1,3,0,3,2,0,2,2,0,3,3,3,5,2,3,1,7,0,1,1,1,3,8,6,2,0,0,0,0,2
"3190",407.998765041005,407.907405764309,407.999737877287,52.7683037958513,39.4850099863952,60.6146965823377,15,0,0,2,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3191",408.118014683078,408.017138457161,408.23534514622,42.1223404937153,21.7444675736352,105.870005429697,170,3,10,3,2,2,3,3,0,3,3,21,3,3,3,3,2,3,2,3,3,3,3,3,15,3,2,3,8,8,3,3,3,3,8,8,1,3,3,3,0,3
"3192",408.359106398436,408.332716526881,408.366419219958,828.633160975398,825.372884451936,835.961253555425,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"3193",408.230402819225,408.229205934736,408.366230738315,801.775503796312,794.098399030288,805.196080041199,144,2,10,3,3,1,3,3,2,2,1,20,1,1,3,2,3,3,0,2,3,2,2,2,14,2,2,3,6,8,1,3,3,1,5,8,3,2,3,3,0,3
"3194",408.144397637146,408.140255033568,408.160045190743,351.530841207545,325.304337151458,363.413608913023,144,3,8,3,3,2,3,3,0,1,2,17,2,3,3,1,1,3,2,2,3,2,3,3,14,3,3,2,7,5,3,3,2,3,6,8,3,2,2,3,0,2
"3195",408.349237554781,408.260383922817,408.369013769737,1103.74192679865,1072.9473997907,1134.2089008054,106,2,6,1,2,0,1,2,14,1,1,11,2,0,2,2,0,2,3,1,3,0,3,0,9,0,0,3,2,4,1,1,1,1,5,6,2,1,1,2,2,1
"3196",408.229415686848,408.219901057929,408.273579508594,590.934354278399,533.696139179342,602.747572506795,48,3,0,0,0,0,0,2,1,1,3,3,1,3,0,3,2,0,1,2,0,3,3,0,3,1,0,0,0,0,3,0,0,0,8,0,0,1,1,0,0,0
"3197",408.201554089136,408.134530639194,408.367222753462,744.653948326761,718.791513643521,746.944377685537,39,0,10,0,0,1,0,0,2,0,3,1,1,1,0,2,0,0,0,0,0,0,1,1,1,2,0,0,1,8,0,0,0,0,3,0,1,0,0,0,0,0
"3198",408.788536899234,408.78692166093,408.789858741989,1287.41223867136,1286.25801423163,1288.60289890728,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"3199",408.787967931725,408.786440447022,408.789032374791,1030.2863607275,1029.12045112314,1031.22685870165,205,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"3200",408.758191998586,408.757067495479,408.76132610595,1128.42386932345,1124.30028567809,1131.50203439465,60,1,3,0,1,2,0,0,5,0,1,5,2,2,0,1,2,3,0,0,1,0,0,2,4,1,2,0,1,3,2,1,2,1,4,2,2,0,0,3,1,0
"3201",409.011299541346,408.91890472167,409.108263856853,34.1166430822253,17.0792317648914,90.7643920606151,180,3,10,3,3,3,3,3,0,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,1,3
"3202",409.186563930084,409.185932535302,409.187111881171,299.953909565265,291.832648156925,304.629740800604,135,3,10,3,1,1,3,3,0,0,3,18,1,1,2,3,1,3,2,3,1,3,3,1,11,3,1,1,7,8,3,2,1,3,8,8,2,2,2,3,0,1
"3203",409.235421893731,409.03236489492,409.242816628059,598.539175119004,596.97399436659,620.582334785394,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5,0,0,2,0,0,0
"3204",409.208024885614,409.199168827811,409.368480754706,826.005398583642,793.638669269885,835.961253555425,220,3,10,3,3,3,3,3,25,3,3,24,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,8,8,3,3,3,3,8,8,3,3,3,3,3,3
"3205",409.345160251317,409.185522392654,409.383009897879,1107.22668719196,1075.17015029808,1114.75470454007,138,1,8,3,1,1,1,3,18,3,3,18,2,1,3,2,1,2,2,1,3,3,1,2,9,2,1,2,7,6,1,2,1,1,3,8,0,3,2,1,3,3
"3206",409.278947158108,409.276163442231,409.281545061653,1252.22828773278,1250.65751546608,1253.37808348218,27,0,0,0,0,1,0,0,13,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0
"3207",409.7132453718,409.712859990906,409.713585741033,209.015745110317,204.830821654941,212.635037886226,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0
"3208",409.78981451978,409.788058524518,409.795057465008,1287.24274256621,1286.11436110982,1288.60289890728,159,0,9,3,3,2,2,1,25,2,0,19,3,1,2,3,2,3,0,0,3,3,2,3,13,1,3,3,8,6,2,3,3,1,1,8,2,3,2,3,3,3
"3209",409.810850843392,409.801651353635,409.90018493371,1023.3338860883,1021.17827784487,1028.77683377303,188,3,8,1,2,3,3,3,25,3,3,24,2,3,3,3,2,3,3,3,3,3,3,3,14,3,3,2,5,7,2,3,3,3,8,8,3,2,3,3,3,1
"3210",410.083450918788,409.959566881226,410.12949804906,34.8764162144959,16.8117307648914,92.3367569927728,217,3,10,3,3,3,3,3,0,3,3,20,3,3,3,3,3,3,3,3,3,3,3,3,14,3,3,2,7,8,2,3,3,3,8,8,3,3,2,2,0,3
"3211",410.123381409976,410.122822510011,410.12423362145,750.494364351116,749.323124622032,750.852707672443,10,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"3212",410.191046959741,410.187106963894,410.218681594763,300.227485884178,291.832648156925,327.45733776633,127,3,10,2,1,3,2,3,0,1,3,20,1,1,2,3,1,2,2,3,1,2,3,0,12,3,2,1,3,8,2,2,1,2,8,6,2,1,1,3,0,1
